StudentID,Name,Class,Term,Subject,Marks
S103,Pasan Fernando,10C,2,Science,37
S103,Pasan Fernando,10C,2,English,43
S103,Pasan Fernando,10C,2,ICT,44
S103,Pasan Fernando,10C,2,History,53
S103,Pasan Fernando,10C,2,Sinhala,50
S104,Ometh Perera,10D,1,Mathematics,87
S104,Ometh Perera,10D,1,Science,75
S104,Ometh Perera,10D,1,English,82
S104,Ometh Perera,10D,1,ICT,85
S104,Ometh Perera,10D,1,History,84
S104,Ometh Perera,10D,1,Sinhala,81
S104,Ometh Perera,10D,2,Mathematics,69
S104,Ometh Perera,10D,2,Science,74
S104,Ometh Perera,10D,2,English,82
S104,Ometh Perera,10D,2,ICT,78
S104,Ometh Perera,10D,2,History,66
S104,Ometh Perera,10D,2,Sinhala,79
S105,Gihan Fernando,10A,1,Mathematics,59
S105,Gihan Fernando,10A,1,Science,56
S105,Gihan Fernando,10A,1,English,64
S105,Gihan Fernando,10A,1,ICT,62
S105,Gihan Fernando,10A,1,History,72
S105,Gihan Fernando,10A,1,Sinhala,57
S105,Gihan Fernando,10A,2,Mathematics,65
S105,Gihan Fernando,10A,2,Science,52
S105,Gihan Fernando,10A,2,English,59
S105,Gihan Fernando,10A,2,ICT,52
S105,Gihan Fernando,10A,2,History,62
S105,Gihan Fernando,10A,2,Sinhala,65
S106,Kasun Abrew,10A,1,Mathematics,74
S106,Kasun Abrew,10A,1,Science,77
S106,Kasun Abrew,10A,1,English,84
S106,Kasun Abrew,10A,1,ICT,83
S106,Kasun Abrew,10A,1,History,90
S106,Kasun Abrew,10A,1,Sinhala,83
S106,Kasun Abrew,10A,2,Mathematics,96
S106,Kasun Abrew,10A,2,Science,90
S106,Kasun Abrew,10A,2,English,84
S106,Kasun Abrew,10A,2,ICT,91
S106,Kasun Abrew,10A,2,History,91
S106,Kasun Abrew,10A,2,Sinhala,96
S107,Charith Rodrigo,10C,1,Mathematics,50
S107,Charith Rodrigo,10C,1,Science,61
S107,Charith Rodrigo,10C,1,English,72
S107,Charith Rodrigo,10C,1,ICT,62
S107,Charith Rodrigo,10C,1,History,62
S107,Charith Rodrigo,10C,1,Sinhala,73
S107,Charith Rodrigo,10C,2,Mathematics,78
S107,Charith Rodrigo,10C,2,Science,76
S107,Charith Rodrigo,10C,2,English,78
S107,Charith Rodrigo,10C,2,ICT,85
S107,Charith Rodrigo,10C,2,History,84
S107,Charith Rodrigo,10C,2,Sinhala,88
S108,Binura Mendis,10F,1,Mathematics,58
S108,Binura Mendis,10F,1,Science,63
S108,Binura Mendis,10F,1,English,75
S108,Binura Mendis,10F,1,ICT,82
S108,Binura Mendis,10F,1,History,74
S108,Binura Mendis,10F,1,Sinhala,69
S108,Binura Mendis,10F,2,Mathematics,59
S108,Binura Mendis,10F,2,Science,62
S108,Binura Mendis,10F,2,English,63
S108,Binura Mendis,10F,2,ICT,74
S108,Binura Mendis,10F,2,History,69
S108,Binura Mendis,10F,2,Sinhala,69
S109,Eshan Almeida,10D,1,Mathematics,36
S109,Eshan Almeida,10D,1,Science,43
S109,Eshan Almeida,10D,1,English,31
S109,Eshan Almeida,10D,1,ICT,37
S109,Eshan Almeida,10D,1,History,38
S109,Eshan Almeida,10D,1,Sinhala,45
S109,Eshan Almeida,10D,2,Mathematics,48
S109,Eshan Almeida,10D,2,Science,52
S109,Eshan Almeida,10D,2,English,43
S109,Eshan Almeida,10D,2,ICT,50
S109,Eshan Almeida,10D,2,History,52
S109,Eshan Almeida,10D,2,Sinhala,57
S110,Eshan Perera,10D,1,Mathematics,63
S110,Eshan Perera,10D,1,Science,64
S110,Eshan Perera,10D,1,English,68
S110,Eshan Perera,10D,1,ICT,72
S110,Eshan Perera,10D,1,History,75
S110,Eshan Perera,10D,1,Sinhala,74
S110,Eshan Perera,10D,2,Mathematics,67
S110,Eshan Perera,10D,2,Science,61
S110,Eshan Perera,10D,2,English,69
S110,Eshan Perera,10D,2,ICT,73
S110,Eshan Perera,10D,2,History,68
S110,Eshan Perera,10D,2,Sinhala,71
S111,Gihan Gomes,10B,1,Mathematics,38
S111,Gihan Gomes,10B,1,Science,31
S111,Gihan Gomes,10B,1,English,33
S111,Gihan Gomes,10B,1,ICT,45
S111,Gihan Gomes,10B,1,History,46
S111,Gihan Gomes,10B,1,Sinhala,40
S111,Gihan Gomes,10B,2,Mathematics,44
S111,Gihan Gomes,10B,2,Science,43
S111,Gihan Gomes,10B,2,English,45
S111,Gihan Gomes,10B,2,ICT,49
S111,Gihan Gomes,10B,2,History,49
S111,Gihan Gomes,10B,2,Sinhala,40
S112,Janith Alles,10C,1,Mathematics,60
S112,Janith Alles,10C,1,Science,54
S112,Janith Alles,10C,1,English,63
S112,Janith Alles,10C,1,ICT,71
S112,Janith Alles,10C,1,History,50
S112,Janith Alles,10C,1,Sinhala,61
S112,Janith Alles,10C,2,Mathematics,50
S112,Janith Alles,10C,2,Science,54
S112,Janith Alles,10C,2,English,57
S112,Janith Alles,10C,2,ICT,59
S112,Janith Alles,10C,2,History,58
S112,Janith Alles,10C,2,Sinhala,59
S113,Radith Silva,10F,1,Mathematics,67
S113,Radith Silva,10F,1,Science,58
S113,Radith Silva,10F,1,English,70
S113,Radith Silva,10F,1,ICT,73
S113,Radith Silva,10F,1,History,62
S113,Radith Silva,10F,1,Sinhala,70
S113,Radith Silva,10F,2,Mathematics,70
S113,Radith Silva,10F,2,Science,66
S113,Radith Silva,10F,2,English,72
S113,Radith Silva,10F,2,ICT,71
S113,Radith Silva,10F,2,History,71
S113,Radith Silva,10F,2,Sinhala,71
S114,Nadun Abrew,10D,1,Mathematics,75
S114,Nadun Abrew,10D,1,Science,65
S114,Nadun Abrew,10D,1,English,71
S114,Nadun Abrew,10D,1,ICT,68
S114,Nadun Abrew,10D,1,History,75
S114,Nadun Abrew,10D,1,Sinhala,74
S114,Nadun Abrew,10D,2,Mathematics,58
S114,Nadun Abrew,10D,2,Science,59
S114,Nadun Abrew,10D,2,English,56
S114,Nadun Abrew,10D,2,ICT,49
S114,Nadun Abrew,10D,2,History,67
S114,Nadun Abrew,10D,2,Sinhala,67
S115,Lasith Alles,10B,1,Mathematics,44
S115,Lasith Alles,10B,1,Science,39
S115,Lasith Alles,10B,1,English,48
S115,Lasith Alles,10B,1,ICT,55
S115,Lasith Alles,10B,1,History,42
S115,Lasith Alles,10B,1,Sinhala,45
S115,Lasith Alles,10B,2,Mathematics,55
S115,Lasith Alles,10B,2,Science,53
S115,Lasith Alles,10B,2,English,55
S115,Lasith Alles,10B,2,ICT,61
S115,Lasith Alles,10B,2,History,56
S115,Lasith Alles,10B,2,Sinhala,48
S116,Uvindu Almeida,10D,1,Mathematics,89
S116,Uvindu Almeida,10D,1,Science,87
S116,Uvindu Almeida,10D,1,English,87
S116,Uvindu Almeida,10D,1,ICT,99
S116,Uvindu Almeida,10D,1,History,82
S116,Uvindu Almeida,10D,1,Sinhala,96
S116,Uvindu Almeida,10D,2,Mathematics,94
S116,Uvindu Almeida,10D,2,Science,100
S116,Uvindu Almeida,10D,2,English,100
S116,Uvindu Almeida,10D,2,ICT,99
S116,Uvindu Almeida,10D,2,History,95
S116,Uvindu Almeida,10D,2,Sinhala,100
S117,Ometh Gomes,10E,1,Mathematics,77
S117,Ometh Gomes,10E,1,Science,79
S117,Ometh Gomes,10E,1,English,78
S117,Ometh Gomes,10E,1,ICT,85
S117,Ometh Gomes,10E,1,History,82
S117,Ometh Gomes,10E,1,Sinhala,85
S117,Ometh Gomes,10E,2,Mathematics,67
S117,Ometh Gomes,10E,2,Science,69
S117,Ometh Gomes,10E,2,English,61
S117,Ometh Gomes,10E,2,ICT,72
S117,Ometh Gomes,10E,2,History,82
S117,Ometh Gomes,10E,2,Sinhala,77
S118,Hasith de Silva,10B,1,Mathematics,36
S118,Hasith de Silva,10B,1,Science,42
S118,Hasith de Silva,10B,1,English,47
S118,Hasith de Silva,10B,1,ICT,61
S118,Hasith de Silva,10B,1,History,46
S118,Hasith de Silva,10B,1,Sinhala,45
S118,Hasith de Silva,10B,2,Mathematics,50
S118,Hasith de Silva,10B,2,Science,57
S118,Hasith de Silva,10B,2,English,58
S118,Hasith de Silva,10B,2,ICT,61
S118,Hasith de Silva,10B,2,History,62
S118,Hasith de Silva,10B,2,Sinhala,51
S119,Pasan Gomes,10E,1,Mathematics,44
S119,Pasan Gomes,10E,1,Science,49
S119,Pasan Gomes,10E,1,English,49
S119,Pasan Gomes,10E,1,ICT,54
S119,Pasan Gomes,10E,1,History,63
S119,Pasan Gomes,10E,1,Sinhala,61
S119,Pasan Gomes,10E,2,Mathematics,43
S119,Pasan Gomes,10E,2,Science,54
S119,Pasan Gomes,10E,2,English,56
S119,Pasan Gomes,10E,2,ICT,65
S119,Pasan Gomes,10E,2,History,49
S119,Pasan Gomes,10E,2,Sinhala,50
S120,Thineth Alwis,10E,1,Mathematics,40
S120,Thineth Alwis,10E,1,Science,42
S120,Thineth Alwis,10E,1,English,44
S120,Thineth Alwis,10E,1,ICT,37
S120,Thineth Alwis,10E,1,History,42
S120,Thineth Alwis,10E,1,Sinhala,51
S120,Thineth Alwis,10E,2,Mathematics,39
S120,Thineth Alwis,10E,2,Science,32
S120,Thineth Alwis,10E,2,English,39
S120,Thineth Alwis,10E,2,ICT,25
S120,Thineth Alwis,10E,2,History,37
S120,Thineth Alwis,10E,2,Sinhala,40
S121,Janith Fernando,10F,1,Mathematics,78
S121,Janith Fernando,10F,1,Science,82
S121,Janith Fernando,10F,1,English,79
S121,Janith Fernando,10F,1,ICT,84
S121,Janith Fernando,10F,1,History,85
S121,Janith Fernando,10F,1,Sinhala,84
S121,Janith Fernando,10F,2,Mathematics,80
S121,Janith Fernando,10F,2,Science,84
S121,Janith Fernando,10F,2,English,85
S121,Janith Fernando,10F,2,ICT,86
S121,Janith Fernando,10F,2,History,92
S121,Janith Fernando,10F,2,Sinhala,76
S122,Ashan Almeida,10E,1,Mathematics,57
S122,Ashan Almeida,10E,1,Science,56
S122,Ashan Almeida,10E,1,English,63
S122,Ashan Almeida,10E,1,ICT,63
S122,Ashan Almeida,10E,1,History,67
S122,Ashan Almeida,10E,1,Sinhala,57
S122,Ashan Almeida,10E,2,Mathematics,68
S122,Ashan Almeida,10E,2,Science,75
S122,Ashan Almeida,10E,2,English,72
S122,Ashan Almeida,10E,2,ICT,70
S122,Ashan Almeida,10E,2,History,72
S122,Ashan Almeida,10E,2,Sinhala,71
S123,Janith Silva,10D,1,Mathematics,86
S123,Janith Silva,10D,1,Science,85
S123,Janith Silva,10D,1,English,89
S123,Janith Silva,10D,1,ICT,90
S123,Janith Silva,10D,1,History,92
S123,Janith Silva,10D,1,Sinhala,90
S123,Janith Silva,10D,2,Mathematics,100
S123,Janith Silva,10D,2,Science,100
S123,Janith Silva,10D,2,English,100
S123,Janith Silva,10D,2,ICT,100
S123,Janith Silva,10D,2,History,99
S123,Janith Silva,10D,2,Sinhala,100
S124,Eshan Thabrew,10C,1,Mathematics,53
S124,Eshan Thabrew,10C,1,Science,62
S124,Eshan Thabrew,10C,1,English,60
S124,Eshan Thabrew,10C,1,ICT,63
S124,Eshan Thabrew,10C,1,History,56
S124,Eshan Thabrew,10C,1,Sinhala,64
S124,Eshan Thabrew,10C,2,Mathematics,49
S124,Eshan Thabrew,10C,2,Science,57
S124,Eshan Thabrew,10C,2,English,56
S124,Eshan Thabrew,10C,2,ICT,59
S124,Eshan Thabrew,10C,2,History,51
S124,Eshan Thabrew,10C,2,Sinhala,50
S125,Uvindu Abrew,10E,1,Mathematics,63
S125,Uvindu Abrew,10E,1,Science,67
S125,Uvindu Abrew,10E,1,English,60
S125,Uvindu Abrew,10E,1,ICT,67
S125,Uvindu Abrew,10E,1,History,67
S125,Uvindu Abrew,10E,1,Sinhala,66
S125,Uvindu Abrew,10E,2,Mathematics,64
S125,Uvindu Abrew,10E,2,Science,69
S125,Uvindu Abrew,10E,2,English,68
S125,Uvindu Abrew,10E,2,ICT,75
S125,Uvindu Abrew,10E,2,History,65
S125,Uvindu Abrew,10E,2,Sinhala,77
S126,Charith Perera,10B,1,Mathematics,52
S126,Charith Perera,10B,1,Science,59
S126,Charith Perera,10B,1,English,52
S126,Charith Perera,10B,1,ICT,53
S126,Charith Perera,10B,1,History,58
S126,Charith Perera,10B,1,Sinhala,56
S126,Charith Perera,10B,2,Mathematics,52
S126,Charith Perera,10B,2,Science,57
S126,Charith Perera,10B,2,English,55
S126,Charith Perera,10B,2,ICT,62
S126,Charith Perera,10B,2,History,56
S126,Charith Perera,10B,2,Sinhala,55
S127,Ashan Costa,10A,1,Mathematics,82
S127,Ashan Costa,10A,1,Science,73
S127,Ashan Costa,10A,1,English,92
S127,Ashan Costa,10A,1,ICT,87
S127,Ashan Costa,10A,1,History,88
S127,Ashan Costa,10A,1,Sinhala,88
S127,Ashan Costa,10A,2,Mathematics,74
S127,Ashan Costa,10A,2,Science,65
S127,Ashan Costa,10A,2,English,71
S127,Ashan Costa,10A,2,ICT,75
S127,Ashan Costa,10A,2,History,84
S127,Ashan Costa,10A,2,Sinhala,73
S128,Eshan Silva,10E,1,Mathematics,88
S128,Eshan Silva,10E,1,Science,86
S128,Eshan Silva,10E,1,English,93
S128,Eshan Silva,10E,1,ICT,99
S128,Eshan Silva,10E,1,History,97
S128,Eshan Silva,10E,1,Sinhala,94
S128,Eshan Silva,10E,2,Mathematics,88
S128,Eshan Silva,10E,2,Science,85
S128,Eshan Silva,10E,2,English,74
S128,Eshan Silva,10E,2,ICT,92
S128,Eshan Silva,10E,2,History,94
S128,Eshan Silva,10E,2,Sinhala,86
S129,Gihan Rodrigo,10F,1,Mathematics,59
S129,Gihan Rodrigo,10F,1,Science,75
S129,Gihan Rodrigo,10F,1,English,75
S129,Gihan Rodrigo,10F,1,ICT,65
S129,Gihan Rodrigo,10F,1,History,71
S129,Gihan Rodrigo,10F,1,Sinhala,67
S129,Gihan Rodrigo,10F,2,Mathematics,64
S129,Gihan Rodrigo,10F,2,Science,75
S129,Gihan Rodrigo,10F,2,English,72
S129,Gihan Rodrigo,10F,2,ICT,70
S129,Gihan Rodrigo,10F,2,History,65
S129,Gihan Rodrigo,10F,2,Sinhala,67
S130,Maneth Nonis,10C,1,Mathematics,44
S130,Maneth Nonis,10C,1,Science,50
S130,Maneth Nonis,10C,1,English,48
S130,Maneth Nonis,10C,1,ICT,49
S130,Maneth Nonis,10C,1,History,45
S130,Maneth Nonis,10C,1,Sinhala,47
S130,Maneth Nonis,10C,2,Mathematics,42
S130,Maneth Nonis,10C,2,Science,46
S130,Maneth Nonis,10C,2,English,41
S130,Maneth Nonis,10C,2,ICT,46
S130,Maneth Nonis,10C,2,History,48
S130,Maneth Nonis,10C,2,Sinhala,50
S131,Pasan Nonis,10B,1,Mathematics,64
S131,Pasan Nonis,10B,1,Science,77
S131,Pasan Nonis,10B,1,English,67
S131,Pasan Nonis,10B,1,ICT,67
S131,Pasan Nonis,10B,1,History,66
S131,Pasan Nonis,10B,1,Sinhala,65
S131,Pasan Nonis,10B,2,Mathematics,60
S131,Pasan Nonis,10B,2,Science,59
S131,Pasan Nonis,10B,2,English,65
S131,Pasan Nonis,10B,2,ICT,66
S131,Pasan Nonis,10B,2,History,63
S131,Pasan Nonis,10B,2,Sinhala,66
S132,Ashan Alles,10C,1,Mathematics,54
S132,Ashan Alles,10C,1,Science,68
S132,Ashan Alles,10C,1,English,62
S132,Ashan Alles,10C,1,ICT,59
S132,Ashan Alles,10C,1,History,62
S132,Ashan Alles,10C,1,Sinhala,70
S132,Ashan Alles,10C,2,Mathematics,57
S132,Ashan Alles,10C,2,Science,61
S132,Ashan Alles,10C,2,English,62
S132,Ashan Alles,10C,2,ICT,59
S132,Ashan Alles,10C,2,History,51
S132,Ashan Alles,10C,2,Sinhala,56
S133,Vimath Abrew,10D,1,Mathematics,61
S133,Vimath Abrew,10D,1,Science,52
S133,Vimath Abrew,10D,1,English,59
S133,Vimath Abrew,10D,1,ICT,64
S133,Vimath Abrew,10D,1,History,63
S133,Vimath Abrew,10D,1,Sinhala,65
S133,Vimath Abrew,10D,2,Mathematics,61
S133,Vimath Abrew,10D,2,Science,64
S133,Vimath Abrew,10D,2,English,64
S133,Vimath Abrew,10D,2,ICT,81
S133,Vimath Abrew,10D,2,History,70
S133,Vimath Abrew,10D,2,Sinhala,78
S134,Gihan Costa,10C,1,Mathematics,69
S134,Gihan Costa,10C,1,Science,68
S134,Gihan Costa,10C,1,English,68
S134,Gihan Costa,10C,1,ICT,76
S134,Gihan Costa,10C,1,History,76
S134,Gihan Costa,10C,1,Sinhala,77
S134,Gihan Costa,10C,2,Mathematics,56
S134,Gihan Costa,10C,2,Science,62
S134,Gihan Costa,10C,2,English,54
S134,Gihan Costa,10C,2,ICT,68
S134,Gihan Costa,10C,2,History,65
S134,Gihan Costa,10C,2,Sinhala,60
S135,Sashen de Silva,10F,1,Mathematics,52
S135,Sashen de Silva,10F,1,Science,65
S135,Sashen de Silva,10F,1,English,57
S135,Sashen de Silva,10F,1,ICT,56
S135,Sashen de Silva,10F,1,History,54
S135,Sashen de Silva,10F,1,Sinhala,51
S135,Sashen de Silva,10F,2,Mathematics,68
S135,Sashen de Silva,10F,2,Science,71
S135,Sashen de Silva,10F,2,English,72
S135,Sashen de Silva,10F,2,ICT,81
S135,Sashen de Silva,10F,2,History,56
S135,Sashen de Silva,10F,2,Sinhala,77
S136,Sashen Gomes,10A,1,Mathematics,59
S136,Sashen Gomes,10A,1,Science,67
S136,Sashen Gomes,10A,1,English,60
S136,Sashen Gomes,10A,1,ICT,66
S136,Sashen Gomes,10A,1,History,63
S136,Sashen Gomes,10A,1,Sinhala,63
S136,Sashen Gomes,10A,2,Mathematics,72
S136,Sashen Gomes,10A,2,Science,78
S136,Sashen Gomes,10A,2,English,69
S136,Sashen Gomes,10A,2,ICT,75
S136,Sashen Gomes,10A,2,History,74
S136,Sashen Gomes,10A,2,Sinhala,74
S137,Sashen Alles,10B,1,Mathematics,82
S137,Sashen Alles,10B,1,Science,76
S137,Sashen Alles,10B,1,English,76
S137,Sashen Alles,10B,1,ICT,87
S137,Sashen Alles,10B,1,History,85
S137,Sashen Alles,10B,1,Sinhala,87
S137,Sashen Alles,10B,2,Mathematics,88
S137,Sashen Alles,10B,2,Science,89
S137,Sashen Alles,10B,2,English,85
S137,Sashen Alles,10B,2,ICT,93
S137,Sashen Alles,10B,2,History,97
S137,Sashen Alles,10B,2,Sinhala,91
S138,Hasith Alwis,10C,1,Mathematics,67
S138,Hasith Alwis,10C,1,Science,75
S138,Hasith Alwis,10C,1,English,61
S138,Hasith Alwis,10C,1,ICT,79
S138,Hasith Alwis,10C,1,History,63
S138,Hasith Alwis,10C,1,Sinhala,69
S138,Hasith Alwis,10C,2,Mathematics,66
S138,Hasith Alwis,10C,2,Science,61
S138,Hasith Alwis,10C,2,English,58
S138,Hasith Alwis,10C,2,ICT,66
S138,Hasith Alwis,10C,2,History,54
S138,Hasith Alwis,10C,2,Sinhala,63
S139,Maneth Alwis,10D,1,Mathematics,89
S139,Maneth Alwis,10D,1,Science,90
S139,Maneth Alwis,10D,1,English,92
S139,Maneth Alwis,10D,1,ICT,82
S139,Maneth Alwis,10D,1,History,93
S139,Maneth Alwis,10D,1,Sinhala,85
S139,Maneth Alwis,10D,2,Mathematics,76
S139,Maneth Alwis,10D,2,Science,84
S139,Maneth Alwis,10D,2,English,80
S139,Maneth Alwis,10D,2,ICT,76
S139,Maneth Alwis,10D,2,History,74
S139,Maneth Alwis,10D,2,Sinhala,70
S140,Dasun Alwis,10F,1,Mathematics,81
S140,Dasun Alwis,10F,1,Science,72
S140,Dasun Alwis,10F,1,English,92
S140,Dasun Alwis,10F,1,ICT,90
S140,Dasun Alwis,10F,1,History,78
S140,Dasun Alwis,10F,1,Sinhala,81
S140,Dasun Alwis,10F,2,Mathematics,78
S140,Dasun Alwis,10F,2,Science,85
S140,Dasun Alwis,10F,2,English,93
S140,Dasun Alwis,10F,2,ICT,85
S140,Dasun Alwis,10F,2,History,87
S140,Dasun Alwis,10F,2,Sinhala,78
S141,Thineth Perera,10E,1,Mathematics,61
S141,Thineth Perera,10E,1,Science,59
S141,Thineth Perera,10E,1,English,74
S141,Thineth Perera,10E,1,ICT,72
S141,Thineth Perera,10E,1,History,72
S141,Thineth Perera,10E,1,Sinhala,70
S141,Thineth Perera,10E,2,Mathematics,67
S141,Thineth Perera,10E,2,Science,77
S141,Thineth Perera,10E,2,English,71
S141,Thineth Perera,10E,2,ICT,71
S141,Thineth Perera,10E,2,History,70
S141,Thineth Perera,10E,2,Sinhala,75
S142,Gihan Silva,10E,1,Mathematics,42
S142,Gihan Silva,10E,1,Science,38
S142,Gihan Silva,10E,1,English,49
S142,Gihan Silva,10E,1,ICT,54
S142,Gihan Silva,10E,1,History,44
S142,Gihan Silva,10E,1,Sinhala,52
S142,Gihan Silva,10E,2,Mathematics,49
S142,Gihan Silva,10E,2,Science,31
S142,Gihan Silva,10E,2,English,52
S142,Gihan Silva,10E,2,ICT,53
S142,Gihan Silva,10E,2,History,49
S142,Gihan Silva,10E,2,Sinhala,56
S143,Binura Thabrew,10B,1,Mathematics,53
S143,Binura Thabrew,10B,1,Science,53
S143,Binura Thabrew,10B,1,English,50
S143,Binura Thabrew,10B,1,ICT,64
S143,Binura Thabrew,10B,1,History,49
S143,Binura Thabrew,10B,1,Sinhala,58
S143,Binura Thabrew,10B,2,Mathematics,59
S143,Binura Thabrew,10B,2,Science,55
S143,Binura Thabrew,10B,2,English,55
S143,Binura Thabrew,10B,2,ICT,69
S143,Binura Thabrew,10B,2,History,50
S143,Binura Thabrew,10B,2,Sinhala,64
S144,Janith Gomes,10D,1,Mathematics,47
S144,Janith Gomes,10D,1,Science,44
S144,Janith Gomes,10D,1,English,58
S144,Janith Gomes,10D,1,ICT,59
S144,Janith Gomes,10D,1,History,55
S144,Janith Gomes,10D,1,Sinhala,60
S144,Janith Gomes,10D,2,Mathematics,46
S144,Janith Gomes,10D,2,Science,49
S144,Janith Gomes,10D,2,English,51
S144,Janith Gomes,10D,2,ICT,60
S144,Janith Gomes,10D,2,History,54
S144,Janith Gomes,10D,2,Sinhala,56
S145,Dasun Perera,10D,1,Mathematics,87
S145,Dasun Perera,10D,1,Science,86
S145,Dasun Perera,10D,1,English,78
S145,Dasun Perera,10D,1,ICT,83
S145,Dasun Perera,10D,1,History,77
S145,Dasun Perera,10D,1,Sinhala,80
S145,Dasun Perera,10D,2,Mathematics,97
S145,Dasun Perera,10D,2,Science,89
S145,Dasun Perera,10D,2,English,91
S145,Dasun Perera,10D,2,ICT,95
S145,Dasun Perera,10D,2,History,95
S145,Dasun Perera,10D,2,Sinhala,88
S146,Janith Peiris,10A,1,Mathematics,36
S146,Janith Peiris,10A,1,Science,33
S146,Janith Peiris,10A,1,English,33
S146,Janith Peiris,10A,1,ICT,46
S146,Janith Peiris,10A,1,History,35
S146,Janith Peiris,10A,1,Sinhala,42
S146,Janith Peiris,10A,2,Mathematics,33
S146,Janith Peiris,10A,2,Science,32
S146,Janith Peiris,10A,2,English,32
S146,Janith Peiris,10A,2,ICT,42
S146,Janith Peiris,10A,2,History,35
S146,Janith Peiris,10A,2,Sinhala,41
S147,Sashen Costa,10F,1,Mathematics,66
S147,Sashen Costa,10F,1,Science,69
S147,Sashen Costa,10F,1,English,59
S147,Sashen Costa,10F,1,ICT,67
S147,Sashen Costa,10F,1,History,65
S147,Sashen Costa,10F,1,Sinhala,67
S147,Sashen Costa,10F,2,Mathematics,63
S147,Sashen Costa,10F,2,Science,62
S147,Sashen Costa,10F,2,English,46
S147,Sashen Costa,10F,2,ICT,64
S147,Sashen Costa,10F,2,History,57
S147,Sashen Costa,10F,2,Sinhala,59
S148,Ashan Perera,10A,1,Mathematics,22
S148,Ashan Perera,10A,1,Science,31
S148,Ashan Perera,10A,1,English,27
S148,Ashan Perera,10A,1,ICT,26
S148,Ashan Perera,10A,1,History,25
S148,Ashan Perera,10A,1,Sinhala,29
S148,Ashan Perera,10A,2,Mathematics,17
S148,Ashan Perera,10A,2,Science,32
S148,Ashan Perera,10A,2,English,22
S148,Ashan Perera,10A,2,ICT,23
S148,Ashan Perera,10A,2,History,22
S148,Ashan Perera,10A,2,Sinhala,24
S149,Radith Nonis,10B,1,Mathematics,58
S149,Radith Nonis,10B,1,Science,66
S149,Radith Nonis,10B,1,English,50
S149,Radith Nonis,10B,1,ICT,58
S149,Radith Nonis,10B,1,History,65
S149,Radith Nonis,10B,1,Sinhala,53
S149,Radith Nonis,10B,2,Mathematics,39
S149,Radith Nonis,10B,2,Science,42
S149,Radith Nonis,10B,2,English,51
S149,Radith Nonis,10B,2,ICT,38
S149,Radith Nonis,10B,2,History,45
S149,Radith Nonis,10B,2,Sinhala,48
S150,Maneth Rodrigo,10A,1,Mathematics,54
S150,Maneth Rodrigo,10A,1,Science,54
S150,Maneth Rodrigo,10A,1,English,61
S150,Maneth Rodrigo,10A,1,ICT,47
S150,Maneth Rodrigo,10A,1,History,57
S150,Maneth Rodrigo,10A,1,Sinhala,57
S150,Maneth Rodrigo,10A,2,Mathematics,55
S150,Maneth Rodrigo,10A,2,Science,60
S150,Maneth Rodrigo,10A,2,English,51
S150,Maneth Rodrigo,10A,2,ICT,51
S150,Maneth Rodrigo,10A,2,History,50
S150,Maneth Rodrigo,10A,2,Sinhala,56
S151,Vimath Silva,10B,1,Mathematics,57
S151,Vimath Silva,10B,1,Science,54
S151,Vimath Silva,10B,1,English,57
S151,Vimath Silva,10B,1,ICT,70
S151,Vimath Silva,10B,1,History,51
S151,Vimath Silva,10B,1,Sinhala,58
S151,Vimath Silva,10B,2,Mathematics,73
S151,Vimath Silva,10B,2,Science,68
S151,Vimath Silva,10B,2,English,73
S151,Vimath Silva,10B,2,ICT,77
S151,Vimath Silva,10B,2,History,67
S151,Vimath Silva,10B,2,Sinhala,80
S152,Gihan Perera,10C,1,Mathematics,58
S152,Gihan Perera,10C,1,Science,58
S152,Gihan Perera,10C,1,English,59
S152,Gihan Perera,10C,1,ICT,60
S152,Gihan Perera,10C,1,History,50
S152,Gihan Perera,10C,1,Sinhala,55
S152,Gihan Perera,10C,2,Mathematics,73
S152,Gihan Perera,10C,2,Science,72
S152,Gihan Perera,10C,2,English,69
S152,Gihan Perera,10C,2,ICT,72
S152,Gihan Perera,10C,2,History,62
S152,Gihan Perera,10C,2,Sinhala,75
S153,Radith Alwis,10B,1,Mathematics,50
S153,Radith Alwis,10B,1,Science,56
S153,Radith Alwis,10B,1,English,58
S153,Radith Alwis,10B,1,ICT,59
S153,Radith Alwis,10B,1,History,58
S153,Radith Alwis,10B,1,Sinhala,58
S153,Radith Alwis,10B,2,Mathematics,53
S153,Radith Alwis,10B,2,Science,49
S153,Radith Alwis,10B,2,English,43
S153,Radith Alwis,10B,2,ICT,60
S153,Radith Alwis,10B,2,History,50
S153,Radith Alwis,10B,2,Sinhala,60
S154,Gihan Thabrew,10C,1,Mathematics,52
S154,Gihan Thabrew,10C,1,Science,42
S154,Gihan Thabrew,10C,1,English,44
S154,Gihan Thabrew,10C,1,ICT,62
S154,Gihan Thabrew,10C,1,History,43
S154,Gihan Thabrew,10C,1,Sinhala,52
S154,Gihan Thabrew,10C,2,Mathematics,47
S154,Gihan Thabrew,10C,2,Science,43
S154,Gihan Thabrew,10C,2,English,53
S154,Gihan Thabrew,10C,2,ICT,62
S154,Gihan Thabrew,10C,2,History,44
S154,Gihan Thabrew,10C,2,Sinhala,58
S155,Ometh Mendis,10D,1,Mathematics,72
S155,Ometh Mendis,10D,1,Science,67
S155,Ometh Mendis,10D,1,English,82
S155,Ometh Mendis,10D,1,ICT,95
S155,Ometh Mendis,10D,1,History,74
